❀沈阳烽火,#genre#
辽宁影视剧,http://10.255.128.136/PLTV/88888888/224/3221226272/10000100000000060000000000801423_0.smil/index.m3u8?fmt=ts2hls
CCTV-怀旧剧场,http://10.255.128.136/PLTV/88888888/224/3221225756/10000100000000060000000000000293_0.smil/index.m3u8?fmt=ts2hls
CCTV-央视台球,http://10.255.128.136/PLTV/88888888/224/3221225798/10000100000000060000000000000424_0.smil/index.m3u8?fmt=ts2hls
CCTV-央视文化精品,http://10.255.128.136/PLTV/88888888/224/3221225758/10000100000000060000000000000295_0.smil/index.m3u8?fmt=ts2hls
CCTV-高尔夫网球,http://10.255.128.136/PLTV/88888888/224/3221225866/10000100000000060000000000533951_0.smil/index.m3u8?fmt=ts2hls
CCTV-第一剧场,http://10.255.128.136/PLTV/88888888/224/3221225753/10000100000000060000000000000290_0.smil/index.m3u8?fmt=ts2hls
CCTV-电视指南,http://10.255.128.136/PLTV/88888888/224/3221225751/10000100000000060000000000000288_0.smil/index.m3u8?fmt=ts2hls
CCTV-兵器科技,http://10.255.128.136/PLTV/88888888/224/3221225797/10000100000000060000000000000423_0.smil/index.m3u8?fmt=ts2hls
CCTV16-4K,http://10.255.128.136/PLTV/88888888/224/3221226219/10000100000000060000000000712172_0.smil/index.m3u8?fmt=ts2hls
欢笑剧场4K,http://10.255.128.136/PLTV/88888888/224/3221226186/10000100000000060000000000602976_0.smil/index.m3u8?fmt=ts2hls
CGTN-阿拉伯语,http://10.255.128.136/PLTV/88888888/224/3221226260/10000100000000060000000000801394_0.smil/index.m3u8?fmt=ts2hls
CGTN-俄语,http://10.255.128.136/PLTV/88888888/224/3221226279/10000100000000060000000000801397_0.smil/index.m3u8?fmt=ts2hls
CGTN-法语,http://10.255.128.136/PLTV/88888888/224/3221226275/10000100000000060000000000801393_0.smil/index.m3u8?fmt=ts2hls
CGTN-纪录,http://10.255.128.136/PLTV/88888888/224/3221225792/10000100000000060000000000000361_0.smil/index.m3u8?fmt=ts2hls
CGTN-西班牙语,http://10.255.128.136/PLTV/88888888/224/3221226249/10000100000000060000000000801388_0.smil/index.m3u8?fmt=ts2hls
CGTN-英语,http://10.255.128.136/PLTV/88888888/224/3221225791/10000100000000060000000000000360_0.smil/index.m3u8?fmt=ts2hls
CHC动作电影,http://10.255.128.136/PLTV/88888888/224/3221226231/10000100000000060000000000787860_0.smil/index.m3u8?fmt=ts2hls
CHC高清电影,http://10.255.128.136/PLTV/88888888/224/3221226206/10000100000000060000000000787863_0.smil/index.m3u8?fmt=ts2hls
CHC家庭影院,http://10.255.128.136/PLTV/88888888/224/3221226205/10000100000000060000000000787868_0.smil/index.m3u8?fmt=ts2hls
安多综合,http://10.255.128.136/PLTV/88888888/224/3221226265/10000100000000060000000000863648_0.smil/index.m3u8?fmt=ts2hls
安徽卫视,http://10.255.128.136/PLTV/88888888/224/3221225647/10000100000000060000000000000184_0.smil/index.m3u8?fmt=ts2hls
北京冬奥纪实,http://10.255.128.136/PLTV/88888888/224/3221225655/10000100000000060000000000000192_0.smil/index.m3u8?fmt=ts2hls
北京卫视,http://10.255.128.136/PLTV/88888888/224/3221225652/10000100000000060000000000000189_0.smil/index.m3u8?fmt=ts2hls
兵团卫视,http://10.255.128.136/PLTV/88888888/224/3221225731/10000100000000060000000000000268_0.smil/index.m3u8?fmt=ts2hls
茶频道,http://10.255.128.136/PLTV/88888888/224/3221225831/10000100000000060000000000264072_0.smil/index.m3u8?fmt=ts2hls
电子体育,http://10.255.128.136/PLTV/88888888/224/3221225695/10000100000000060000000000000231_0.smil/index.m3u8?fmt=ts2hls
动漫秀场,http://10.255.128.136/PLTV/88888888/224/3221226183/10000100000000060000000000602968_0.smil/index.m3u8?fmt=ts2hls
都市剧场,http://10.255.128.136/PLTV/88888888/224/3221226185/10000100000000060000000000602973_0.smil/index.m3u8?fmt=ts2hls
法治天地,http://10.255.128.136/PLTV/88888888/224/3221226178/10000100000000060000000000602925_0.smil/index.m3u8?fmt=ts2hls
风云剧场,http://10.255.128.136/PLTV/88888888/224/3221225755/10000100000000060000000000000292_0.smil/index.m3u8?fmt=ts2hls
风云音乐,http://10.255.128.136/PLTV/88888888/224/3221225757/10000100000000060000000000000294_0.smil/index.m3u8?fmt=ts2hls
风云足球,http://10.255.128.136/PLTV/88888888/224/3221225752/10000100000000060000000000000289_0.smil/index.m3u8?fmt=ts2hls
福建东南卫视,http://10.255.128.136/PLTV/88888888/224/3221225805/10000100000000060000000000030407_0.smil/index.m3u8?fmt=ts2hls
甘肃卫视,http://10.255.128.136/PLTV/88888888/224/3221225727/10000100000000060000000000000264_0.smil/index.m3u8?fmt=ts2hls
广东卫视,http://10.255.128.136/PLTV/88888888/224/3221225650/10000100000000060000000000000187_0.smil/index.m3u8?fmt=ts2hls
广西卫视,http://10.255.128.136/PLTV/88888888/224/3221226239/10000100000000060000000000799006_0.smil/index.m3u8?fmt=ts2hls
贵州卫视,http://10.255.128.136/PLTV/88888888/224/3221225828/10000100000000060000000000263901_0.smil/index.m3u8?fmt=ts2hls
海南卫视,http://10.255.128.136/PLTV/88888888/224/3221225837/10000100000000060000000000382522_0.smil/index.m3u8?fmt=ts2hls
河北卫视,http://10.255.128.136/PLTV/88888888/224/3221226263/10000100000000060000000000801361_0.smil/index.m3u8?fmt=ts2hls
河南卫视,http://10.255.128.136/PLTV/88888888/224/3221226267/10000100000000060000000000801364_0.smil/index.m3u8?fmt=ts2hls
黑龙江卫视,http://10.255.128.136/PLTV/88888888/224/3221225645/10000100000000060000000000000182_0.smil/index.m3u8?fmt=ts2hls
湖北卫视,http://10.255.128.136/PLTV/88888888/224/3221225648/10000100000000060000000000000185_0.smil/index.m3u8?fmt=ts2hls
湖南卫视,http://10.255.128.136/PLTV/88888888/224/3221225646/10000100000000060000000000000183_0.smil/index.m3u8?fmt=ts2hls
吉林卫视,http://10.255.128.136/PLTV/88888888/224/3221225829/10000100000000060000000000263909_0.smil/index.m3u8?fmt=ts2hls
极速汽车,http://10.255.128.136/PLTV/88888888/224/3221226176/10000100000000060000000000602970_0.smil/index.m3u8?fmt=ts2hls
家庭理财,http://10.255.128.136/PLTV/88888888/224/3221225687/10000100000000060000000000000223_0.smil/index.m3u8?fmt=ts2hls
嘉佳卡通,http://10.255.128.136/TVOD/88888888/224/3221225736/10000100000000060000000000000273_0.smil/index.m3u8?fmt=ts2hls
江苏卫视,http://10.255.128.136/PLTV/88888888/224/3221225803/10000100000000060000000000009666_0.smil/index.m3u8?fmt=ts2hls
江西卫视,http://10.255.128.136/PLTV/88888888/224/3221226241/10000100000000060000000000801353_0.smil/index.m3u8?fmt=ts2hls
金色学堂,http://10.255.128.136/PLTV/88888888/224/3221226175/10000100000000060000000000602962_0.smil/index.m3u8?fmt=ts2hls
金鹰纪实,http://10.255.128.136/PLTV/88888888/224/3221225656/10000100000000060000000000000193_0.smil/index.m3u8?fmt=ts2hls
金鹰卡通,http://10.255.128.136/PLTV/88888888/224/3221226268/10000100000000060000000000801410_0.smil/index.m3u8?fmt=ts2hls
卡酷少儿,http://10.255.128.136/PLTV/88888888/224/3221226261/10000100000000060000000000801427_0.smil/index.m3u8?fmt=ts2hls
康巴卫视,http://10.255.128.136/PLTV/88888888/224/3221226266/10000100000000060000000000863653_0.smil/index.m3u8?fmt=ts2hls
快乐垂钓,http://10.255.128.136/PLTV/88888888/224/3221225832/10000100000000060000000000264071_0.smil/index.m3u8?fmt=ts2hls
梨园频道,http://10.255.128.136/PLTV/88888888/224/3221226220/10000100000000060000000000799003_0.smil/index.m3u8?fmt=ts2hls
内蒙古卫视,http://10.255.128.136/PLTV/88888888/224/3221225723/10000100000000060000000000000260_0.smil/index.m3u8?fmt=ts2hls
宁夏卫视,http://10.255.128.136/PLTV/88888888/224/3221225724/10000100000000060000000000000261_0.smil/index.m3u8?fmt=ts2hls
农林卫视,http://10.255.128.136/PLTV/88888888/224/3221225732/10000100000000060000000000000269_0.smil/index.m3u8?fmt=ts2hls
女性时尚,http://10.255.128.136/PLTV/88888888/224/3221225760/10000100000000060000000000000297_0.smil/index.m3u8?fmt=ts2hls
青海卫视,http://10.255.128.136/PLTV/88888888/224/3221225725/10000100000000060000000000000262_0.smil/index.m3u8?fmt=ts2hls
全纪实,http://10.255.128.136/PLTV/88888888/224/3221226180/10000100000000060000000000602974_0.smil/index.m3u8?fmt=ts2hls
厦门卫视,http://10.255.128.136/PLTV/88888888/224/3221225719/10000100000000060000000000000256_0.smil/index.m3u8?fmt=ts2hls
山东教育卫视,http://10.255.128.136/PLTV/88888888/224/3221226288/10000100000000060000000000863667_0.smil/index.m3u8?fmt=ts2hls
山东卫视,http://10.255.128.136/PLTV/88888888/224/3221225649/10000100000000060000000000000186_0.smil/index.m3u8?fmt=ts2hls
山西卫视,http://10.255.128.136/PLTV/88888888/224/3221225709/10000100000000060000000000000246_0.smil/index.m3u8?fmt=ts2hls
陕西卫视,http://10.255.128.136/PLTV/88888888/224/3221225722/10000100000000060000000000000259_0.smil/index.m3u8?fmt=ts2hls
东方卫视,http://10.255.128.136/PLTV/88888888/224/3221225654/10000100000000060000000000000191_0.smil/index.m3u8?fmt=ts2hls
深圳卫视,http://10.255.128.136/PLTV/88888888/224/3221225651/10000100000000060000000000000188_0.smil/index.m3u8?fmt=ts2hls
生活时尚,http://10.255.128.136/PLTV/88888888/224/3221226179/10000100000000060000000000602963_0.smil/index.m3u8?fmt=ts2hls
世界地理,http://10.255.128.136/PLTV/88888888/224/3221225754/10000100000000060000000000000291_0.smil/index.m3u8?fmt=ts2hls
四川卫视,http://10.255.128.136/PLTV/88888888/224/3221225663/10000100000000060000000000000200_0.smil/index.m3u8?fmt=ts2hls
天津卫视,http://10.255.128.136/PLTV/88888888/224/3221225653/10000100000000060000000000000190_0.smil/index.m3u8?fmt=ts2hls
网络棋牌,http://10.255.128.136/PLTV/88888888/224/3221225696/10000100000000060000000000000232_0.smil/index.m3u8?fmt=ts2hls
文物宝库,http://10.255.128.136/PLTV/88888888/224/3221226224/10000100000000060000000000799005_0.smil/index.m3u8?fmt=ts2hls
武术世界,http://10.255.128.136/PLTV/88888888/224/3221226235/10000100000000060000000000799004_0.smil/index.m3u8?fmt=ts2hls
西藏卫视,http://10.255.128.136/PLTV/88888888/224/3221225728/10000100000000060000000000000265_0.smil/index.m3u8?fmt=ts2hls
西藏卫视(藏语),http://10.255.128.136/PLTV/88888888/224/3221226269/10000100000000060000000000863663_0.smil/index.m3u8?fmt=ts2hls
先锋乒羽,http://10.255.128.136/PLTV/88888888/224/3221226212/10000100000000060000000000787862_0.smil/index.m3u8?fmt=ts2hls
新动漫,http://10.255.128.136/PLTV/88888888/224/3221225697/10000100000000060000000000000233_0.smil/index.m3u8?fmt=ts2hls
新疆卫视,http://10.255.128.136/PLTV/88888888/224/3221225726/10000100000000060000000000000263_0.smil/index.m3u8?fmt=ts2hls
炫动卡通,http://10.255.128.136/PLTV/88888888/224/3221225734/10000100000000060000000000000271_0.smil/index.m3u8?fmt=ts2hls
延边卫视,http://10.255.128.136/PLTV/88888888/224/3221226270/10000100000000060000000000863675_0.smil/index.m3u8?fmt=ts2hls
移动电视,http://10.255.128.136/PLTV/88888888/224/3221225688/10000100000000060000000000000224_0.smil/index.m3u8?fmt=ts2hls
优漫卡通,http://10.255.128.136/PLTV/88888888/224/3221225735/10000100000000060000000000000272_0.smil/index.m3u8?fmt=ts2hls
游戏风云,http://10.255.128.136/PLTV/88888888/224/3221226182/10000100000000060000000000602964_0.smil/index.m3u8?fmt=ts2hls
游戏竞技,http://10.255.128.136/PLTV/88888888/224/3221225694/10000100000000060000000000000230_0.smil/index.m3u8?fmt=ts2hls
云南卫视,http://10.255.128.136/PLTV/88888888/224/3221226252/10000100000000060000000000801378_0.smil/index.m3u8?fmt=ts2hls
浙江卫视,http://10.255.128.136/PLTV/88888888/224/3221225802/10000100000000060000000000009663_0.smil/index.m3u8?fmt=ts2hls
中国教育1,http://10.255.128.136/PLTV/88888888/224/3221225793/10000100000000060000000000000362_0.smil/index.m3u8?fmt=ts2hls
中华特产,http://10.255.128.136/PLTV/88888888/224/3221225841/10000100000000060000000000446101_0.smil/index.m3u8?fmt=ts2hls
重庆卫视,http://10.255.128.136/PLTV/88888888/224/3221225662/10000100000000060000000000000199_0.smil/index.m3u8?fmt=ts2hls



✨辽宁IPV6,#genre#
CCTV1,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226415/index.m3u8
CCTV1,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226709/index.m3u8
CCTV1,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226746/index.m3u8
CCTV1,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226660/index.m3u8
CCTV1,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226443/index.m3u8
CCTV2,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226468/index.m3u8
CCTV2,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226843/index.m3u8
CCTV3,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226898/index.m3u8
CCTV4,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226636/index.m3u8
CCTV4,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226845/index.m3u8
CCTV4,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226432/index.m3u8
CCTV5,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226900/index.m3u8
CCTV5+,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226445/index.m3u8
CCTV6,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226847/index.m3u8
CCTV7,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226925/index.m3u8
CCTV8,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226902/index.m3u8
CCTV9,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226470/index.m3u8
CCTV9,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226849/index.m3u8
CCTV10,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226462/index.m3u8
CCTV11,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226851/index.m3u8
CCTV11,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226558/index.m3u8
CCTV12,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226439/index.m3u8
CCTV13,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226481/index.m3u8
CCTV13,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226853/index.m3u8
CCTV14,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226464/index.m3u8
CCTV15,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226498/index.m3u8
CCTV15,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226855/index.m3u8
CCTV16,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226773/index.m3u8
CCTV16,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226834/index.m3u8
CCTV17,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226594/index.m3u8
CCTV17,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226857/index.m3u8
CCTV17,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226567/index.m3u8
辽宁卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226425/index.m3u8
辽宁卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226859/index.m3u8
辽宁青少,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226473/index.m3u8
辽宁青少,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226863/index.m3u8
辽宁生活,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226489/index.m3u8
辽宁经济,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226504/index.m3u8
辽宁体育,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226508/index.m3u8
辽宁影视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226512/index.m3u8
辽宁北方,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226515/index.m3u8
辽宁北方,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226865/index.m3u8
辽宁公共,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226528/index.m3u8
辽宁都市,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226524/index.m3u8
辽宁移动,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226717/index.m3u8
沈阳新闻综合,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226593/index.m3u8
睛彩篮球,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227075/index.m3u8
睛彩竞技,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227106/index.m3u8
睛彩青少,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227108/index.m3u8
睛彩广场舞,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227142/index.m3u8
新动漫,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226501/index.m3u8
家庭理财,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226538/index.m3u8
北京卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226419/index.m3u8
湖南卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226421/index.m3u8
江苏卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226423/index.m3u8
浙江卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226427/index.m3u8
东方卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226434/index.m3u8
广东卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226436/index.m3u8
安徽卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226447/index.m3u8
北京卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226449/index.m3u8
东方卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226453/index.m3u8
湖北卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226455/index.m3u8
天津卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226465/index.m3u8
湖南卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226480/index.m3u8
辽宁卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226461/index.m3u8
深圳卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226463/index.m3u8
黑龙江卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226478/index.m3u8
广东卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226476/index.m3u8
重庆卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226490/index.m3u8
四川卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226488/index.m3u8
江西卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226516/index.m3u8
河南卫视秋,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226491/index.m3u8
山东卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226486/index.m3u8
东南卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226536/index.m3u8
江苏卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226638/index.m3u8
云南卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226634/index.m3u8
浙江卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226618/index.m3u8
贵州卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226616/index.m3u8
广西卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226580/index.m3u8
河北卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226576/index.m3u8
海南卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226585/index.m3u8
吉林卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226763/index.m3u8
北京纪实科教,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226472/index.m3u8
金鹰纪实,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226459/index.m3u8
金鹰卡通,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226543/index.m3u8
CHC影迷电影,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227162/index.m3u8
CHC家庭影院,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227164/index.m3u8
CHC动作电影,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227093/index.m3u8
文物宝库,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227095/index.m3u8
梨园频道,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227168/index.m3u8
武术世界,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227170/index.m3u8
茶频道,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227089/index.m3u8
快乐垂钓,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227156/index.m3u8
CCTV-电视指南,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227154/index.m3u8
CCTV-第一剧场,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227144/index.m3u8
CCTV-怀旧剧场,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227079/index.m3u8
CCTV-风云剧场,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227146/index.m3u8
CCTV-风云足球,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227081/index.m3u8
CCTV-风云音乐,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227148/index.m3u8
CCTV-央视台球,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227083/index.m3u8
CCTV-央视文化精品,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227085/index.m3u8
CCTV-世界地理,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227150/index.m3u8
CCTV-兵器科技,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227087/index.m3u8
CCTV-女性时尚,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227152/index.m3u8
CCTV-高尔夫网球,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227077/index.m3u8
中央新影-老故事,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227091/index.m3u8
书画频道,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227158/index.m3u8
国学频道,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227160/index.m3u8
先锋乒羽,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227166/index.m3u8
兵团卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226602/index.m3u8
新疆卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226601/index.m3u8
西藏卫视,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221226630/index.m3u8
广东卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227111/index.m3u8
北京卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227107/index.m3u8
四川卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227243/index.m3u8
浙江卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227247/index.m3u8
深圳卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227188/index.m3u8
湖南卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227245/index.m3u8
山东卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227249/index.m3u8
江苏卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227270/index.m3u8
东方卫视4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227274/index.m3u8
咪咕汇4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227045/index.m3u8
至臻视界,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227053/index.m3u8
CCTV16-4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227113/index.m3u8
CCTV4K,http://[2409:8087:1400:26::1012]/PLTV/88888888/224/3221227115/index.m3u8




💝移动辽网通,#genre#
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227637/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226190/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226675/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227461/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227574/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227714/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226179/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227365/index.m3u8
CCTV1,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227679/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226178/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226703/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227525/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227558/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226177/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8
CCTV2,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227675/index.m3u8
CCTV3,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8
CCTV3,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227437/index.m3u8
CCTV3,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227553/index.m3u8
CCTV3,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226201/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226176/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226692/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227419/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227556/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226189/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8
CCTV4,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227682/index.m3u8
CCTV5+,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226198/index.m3u8
CCTV5+,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227555/index.m3u8
CCTV5+,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227571/index.m3u8
CCTV5+,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV5+,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227602/index.m3u8
